objectid,parentid,title,creator,date,date_archival,date_is_approximate,description,subject,associated_names,identifier,cabinet,drawer,box,bag,type_point,material,material_source,length (mm),width (mm),thickness (mm),weight (g),count,source,language,rights,rightsstatement,student initials,publish,GGOI,original_format,type,format,object_comments,group,display_template,object_location,image_small,image_thumb,extension,box_num,folder_number,archival_item,id_num,multiple_num,last,matching_objects
ce_cd_d7_3859-b,ce_cd_d7_3859-a,Ce.3859,"Crabtree, Donald ""Don"" E.",,N/A,,"Made on a pressure flake, one side",experimental artifacts; lithics,,CE_CD_D7_3859-b,D,7,N/A,N/A,biface,ignimbrite,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3859-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3859-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3859-b_th.jpg,JPG,CD,D7,,3859-b,b,,CE_CD_D7_3859-b.JPG
ce_cd_d7_3859-c,ce_cd_d7_3859-a,Ce.3859,"Crabtree, Donald ""Don"" E.",,N/A,,"Made on a pressure flake, one side",experimental artifacts; lithics,,CE_CD_D7_3859-c,D,7,N/A,N/A,biface,ignimbrite,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3859-c.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3859-c_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3859-c_th.jpg,JPG,CD,D7,,3859-c,c,,CE_CD_D7_3859-c.JPG
ce_cd_d7_3873-a,,Ce.3873,"Crabtree, Donald ""Don"" E.",,N/A,,Unifacially flaked prismatic blade section.,experimental artifacts; lithics,,CE_CD_D7_3873-a,D,7,N/A,N/A,,,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3873-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3873-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3873-a_th.jpg,JPG,CD,D7,,3873-a,a,,CE_CD_D7_3873-a.JPG
ce_cd_d7_3873-b,ce_cd_d7_3873-a,Ce.3873,"Crabtree, Donald ""Don"" E.",,N/A,,Unifacially flaked prismatic blade section.,experimental artifacts; lithics,,CE_CD_D7_3873-b,D,7,N/A,N/A,,,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3873-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3873-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3873-b_th.jpg,JPG,CD,D7,,3873-b,b,,CE_CD_D7_3873-b.JPG
ce_cd_d7_3887-a,,Ce.3887,"Crabtree, Donald ""Don"" E.",,N/A,,Blade flaked on dorsal face.,experimental artifacts; lithics,,CE_CD_D7_3887-a,D,7,N/A,N/A,,,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3887-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3887-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3887-a_th.jpg,JPG,CD,D7,,3887-a,a,,CE_CD_D7_3887-a.JPG
ce_cd_d7_3887-b,ce_cd_d7_3887-a,Ce.3887,"Crabtree, Donald ""Don"" E.",,N/A,,Blade flaked on dorsal face.,experimental artifacts; lithics,,CE_CD_D7_3887-b,D,7,N/A,N/A,,,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3887-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3887-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3887-b_th.jpg,JPG,CD,D7,,3887-b,b,,CE_CD_D7_3887-b.JPG
ce_cd_d7_3887-c,ce_cd_d7_3887-a,Ce.3887,"Crabtree, Donald ""Don"" E.",,N/A,,Blade flaked on dorsal face.,experimental artifacts; lithics,,CE_CD_D7_3887-c,D,7,N/A,N/A,,,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3887-c.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3887-c_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3887-c_th.jpg,JPG,CD,D7,,3887-c,c,,CE_CD_D7_3887-c.JPG
ce_cd_d7_3888-a,,Ce.3888,"Crabtree, Donald ""Don"" E.",,N/A,,"Proximal end of flake, percussion flaked, one face",experimental artifacts; lithics,,CE_CD_D7_3888-a,D,7,N/A,N/A,uniface,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3888-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3888-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3888-a_th.jpg,JPG,CD,D7,,3888-a,a,,CE_CD_D7_3888-a.JPG
ce_cd_d7_3888-b,ce_cd_d7_3888-a,Ce.3888,"Crabtree, Donald ""Don"" E.",,N/A,,"Proximal end of flake, percussion flaked, one face",experimental artifacts; lithics,,CE_CD_D7_3888-b,D,7,N/A,N/A,uniface,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3888-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3888-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3888-b_th.jpg,JPG,CD,D7,,3888-b,b,,CE_CD_D7_3888-b.JPG
ce_cd_d7_3893-a,,Ce.3893,"Crabtree, Donald ""Don"" E.",,N/A,,"Unretouched percussion blade, stemmed for hafting",experimental artifacts; lithics,,CE_CD_D7_3893-a,D,7,N/A,N/A,blade/point,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3893-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3893-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3893-a_th.jpg,JPG,CD,D7,,3893-a,a,,CE_CD_D7_3893-a.JPG
ce_cd_d7_3893-b,ce_cd_d7_3893-a,Ce.3893,"Crabtree, Donald ""Don"" E.",,N/A,,"Unretouched percussion blade, stemmed for hafting",experimental artifacts; lithics,,CE_CD_D7_3893-b,D,7,N/A,N/A,blade/point,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3893-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3893-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3893-b_th.jpg,JPG,CD,D7,,3893-b,b,,CE_CD_D7_3893-b.JPG
ce_cd_d7_3903-a,,Ce.3903,"Crabtree, Donald ""Don"" E.",,N/A,,Prismatic blade section flaked on both faces,experimental artifacts; lithics,,CE_CD_D7_3903-a,D,7,N/A,N/A,biface,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3903-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3903-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3903-a_th.jpg,JPG,CD,D7,,3903-a,a,,CE_CD_D7_3903-a.JPG
ce_cd_d7_3903-b,ce_cd_d7_3903-a,Ce.3903,"Crabtree, Donald ""Don"" E.",,N/A,,Prismatic blade section flaked on both faces,experimental artifacts; lithics,,CE_CD_D7_3903-b,D,7,N/A,N/A,biface,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3903-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3903-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3903-b_th.jpg,JPG,CD,D7,,3903-b,b,,CE_CD_D7_3903-b.JPG
ce_cd_d7_3909-a,,Ce.3909,"Crabtree, Donald ""Don"" E.",1960,1960,yes,Made from a sawn slab,experimental artifacts; lithics,,CE_CD_D7_3909-a,D,7,N/A,N/A,biface,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3909-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3909-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3909-a_th.jpg,JPG,CD,D7,,3909-a,a,,CE_CD_D7_3909-a.JPG
ce_cd_d7_3909-b,ce_cd_d7_3909-a,Ce.3909,"Crabtree, Donald ""Don"" E.",1960,1960,yes,Made from a sawn slab,experimental artifacts; lithics,,CE_CD_D7_3909-b,D,7,N/A,N/A,biface,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3909-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3909-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3909-b_th.jpg,JPG,CD,D7,,3909-b,b,,CE_CD_D7_3909-b.JPG
ce_cd_d7_3934-a,,Ce.3934,"Crabtree, Donald ""Don"" E.",1965,1965,yes,Heavily ground basal margins,experimental artifacts; lithics,,CE_CD_D7_3934-a,D,7,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3934-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3934-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3934-a_th.jpg,JPG,CD,D7,,3934-a,a,,CE_CD_D7_3934-a.JPG
ce_cd_d7_3934-b,ce_cd_d7_3934-a,Ce.3934,"Crabtree, Donald ""Don"" E.",1965,1965,yes,Heavily ground basal margins,experimental artifacts; lithics,,CE_CD_D7_3934-b,D,7,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3934-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3934-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3934-b_th.jpg,JPG,CD,D7,,3934-b,b,,CE_CD_D7_3934-b.JPG
ce_cd_d7_3946-a,,Ce.3946,"Crabtree, Donald ""Don"" E.",,N/A,,"Macro, edge modification by percussion",experimental artifacts; lithics,,CE_CD_D7_3946-a,D,7,N/A,N/A,blade,obsidian,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3946-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3946-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3946-a_th.jpg,JPG,CD,D7,,3946-a,a,,CE_CD_D7_3946-a.JPG
ce_cd_d7_3946-b,ce_cd_d7_3946-a,Ce.3946,"Crabtree, Donald ""Don"" E.",,N/A,,"Macro, edge modification by percussion",experimental artifacts; lithics,,CE_CD_D7_3946-b,D,7,N/A,N/A,blade,obsidian,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3946-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3946-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3946-b_th.jpg,JPG,CD,D7,,3946-b,b,,CE_CD_D7_3946-b.JPG
ce_cd_d7_3948-a,,Ce.3948,"Crabtree, Donald ""Don"" E.",,N/A,,"Parallel diagonal flaking, Flaked to midline one face to form diagonal ridge, other face random flaked. (GT)",experimental artifacts; lithics,,CE_CD_D7_3948-a,D,7,N/A,N/A,projectile point,flint?,France?,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3948-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3948-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3948-a_th.jpg,JPG,CD,D7,,3948-a,a,,CE_CD_D7_3948-a.JPG
ce_cd_d7_3948-b,ce_cd_d7_3948-a,Ce.3948,"Crabtree, Donald ""Don"" E.",,N/A,,"Parallel diagonal flaking, Flaked to midline one face to form diagonal ridge, other face random flaked. (GT)",experimental artifacts; lithics,,CE_CD_D7_3948-b,D,7,N/A,N/A,projectile point,flint?,France?,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3948-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3948-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3948-b_th.jpg,JPG,CD,D7,,3948-b,b,,CE_CD_D7_3948-b.JPG
ce_cd_d7_3949-a,,Ce.3949,"Crabtree, Donald ""Don"" E.",,probably 1950s,yes,Alternate/opposite flaking like the Haskett series,experimental artifacts; lithics,,CE_CD_D7_3949-a,D,7,N/A,N/A,biface,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3949-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3949-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3949-a_th.jpg,JPG,CD,D7,,3949-a,a,,CE_CD_D7_3949-a.JPG
ce_cd_d7_3949-b,ce_cd_d7_3949-a,Ce.3949,"Crabtree, Donald ""Don"" E.",,probably 1950s,yes,Alternate/opposite flaking like the Haskett series,experimental artifacts; lithics,,CE_CD_D7_3949-b,D,7,N/A,N/A,biface,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3949-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3949-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3949-b_th.jpg,JPG,CD,D7,,3949-b,b,,CE_CD_D7_3949-b.JPG
ce_cd_d7_3953-a,,Ce.3953,"Crabtree, Donald ""Don"" E.",,N/A,,Pressure flaking on margin of prismatic blade,experimental artifacts; lithics,,CE_CD_D7_3953-a,D,7,N/A,N/A,blade,obsidian,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3953-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3953-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3953-a_th.jpg,JPG,CD,D7,,3953-a,a,,CE_CD_D7_3953-a.JPG
ce_cd_d7_3953-b,ce_cd_d7_3953-a,Ce.3953,"Crabtree, Donald ""Don"" E.",,N/A,,Pressure flaking on margin of prismatic blade,experimental artifacts; lithics,,CE_CD_D7_3953-b,D,7,N/A,N/A,blade,obsidian,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3953-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3953-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3953-b_th.jpg,JPG,CD,D7,,3953-b,b,,CE_CD_D7_3953-b.JPG
ce_cd_d7_3956-a,,Ce.3956,"Crabtree, Donald ""Don"" E.",,N/A,,"Pressure, flaked one edge and distal end",experimental artifacts; lithics,,CE_CD_D7_3956-a,D,7,N/A,N/A,blade,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3956-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3956-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3956-a_th.jpg,JPG,CD,D7,,3956-a,a,,CE_CD_D7_3956-a.JPG
ce_cd_d7_3956-b,ce_cd_d7_3956-a,Ce.3956,"Crabtree, Donald ""Don"" E.",,N/A,,"Pressure, flaked one edge and distal end",experimental artifacts; lithics,,CE_CD_D7_3956-b,D,7,N/A,N/A,blade,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3956-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3956-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3956-b_th.jpg,JPG,CD,D7,,3956-b,b,,CE_CD_D7_3956-b.JPG
ce_cd_d7_3957-a,,Ce.3957,"Crabtree, Donald ""Don"" E.",,N/A,,Backed triangular blade with pressure sharpening,experimental artifacts; lithics,,CE_CD_D7_3957-a,D,7,N/A,N/A,blade,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3957-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3957-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3957-a_th.jpg,JPG,CD,D7,,3957-a,a,,CE_CD_D7_3957-a.JPG
ce_cd_d7_3957-b,ce_cd_d7_3957-a,Ce.3957,"Crabtree, Donald ""Don"" E.",,N/A,,Backed triangular blade with pressure sharpening,experimental artifacts; lithics,,CE_CD_D7_3957-b,D,7,N/A,N/A,blade,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3957-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3957-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3957-b_th.jpg,JPG,CD,D7,,3957-b,b,,CE_CD_D7_3957-b.JPG
ce_cd_d7_3979-a,,Ce.3979,"Crabtree, Donald ""Don"" E.",,N/A,,Pressure flaked on all margins of dorsal side,experimental artifacts; lithics,,CE_CD_D7_3979-a,D,7,N/A,N/A,uniface,obsidian,"Guadalajara, Mexico",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3979-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3979-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3979-a_th.jpg,JPG,CD,D7,,3979-a,a,,CE_CD_D7_3979-a.JPG
ce_cd_d7_3979-b,ce_cd_d7_3979-a,Ce.3979,"Crabtree, Donald ""Don"" E.",,N/A,,Pressure flaked on all margins of dorsal side,experimental artifacts; lithics,,CE_CD_D7_3979-b,D,7,N/A,N/A,uniface,obsidian,"Guadalajara, Mexico",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3979-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3979-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3979-b_th.jpg,JPG,CD,D7,,3979-b,b,,CE_CD_D7_3979-b.JPG
ce_cd_d7_3995-a,,Ce.3995,"Crabtree, Donald ""Don"" E.",,N/A,,Percussion,experimental artifacts; lithics,,CE_CD_D7_3995-a,D,7,N/A,N/A,biface,basalt,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3995-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3995-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3995-a_th.jpg,JPG,CD,D7,,3995-a,a,,CE_CD_D7_3995-a.JPG
ce_cd_d7_3995-b,ce_cd_d7_3995-a,Ce.3995,"Crabtree, Donald ""Don"" E.",,N/A,,Percussion,experimental artifacts; lithics,,CE_CD_D7_3995-b,D,7,N/A,N/A,biface,basalt,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D7_3995-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d7_3995-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d7_3995-b_th.jpg,JPG,CD,D7,,3995-b,b,,CE_CD_D7_3995-b.JPG
