objectid,parentid,title,creator,date,date_archival,date_is_approximate,description,subject,recipient,associated_names,location,latitude,longitude,location_2,latitude_2,longitude_2,identifier,doc_length,source,language,rights,rightsstatement,student_initials,publish,original_format,type,format,object_comments,group,cabinet,drawer,box,bag,type_point,material,material_source,length_mm,width_mm,thickness_mm,weight_g,count,GGOI,filename,display_template,object_location,image_small,image_thumb
ce_cb_d4_8840-a,,Ce.8840,Indigenous,,N/A,,"Basal, no contextual data",cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8840-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,ignimbrite,N/A,46.90,28.61,8.99,9.8,1,,CE_CB_D4_8840-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8840-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8840-a_th.jpg
ce_cb_d4_8840-b,ce_cb_d4_8840-a,Ce.8840,Indigenous,,N/A,,"Basal, no contextual data",cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8840-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,ignimbrite,N/A,46.90,28.61,8.99,9.8,1,,CE_CB_D4_8840-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8840-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8840-b_th.jpg
ce_cb_d4_8843-a,,Ce.8843,Indigenous,,N/A,,"Basal, no contextual data",cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8843-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,ignimbrite,N/A,42.42,24.11,5.98,6.2,1,,CE_CB_D4_8843-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8843-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8843-a_th.jpg
ce_cb_d4_8843-b,ce_cb_d4_8843-a,Ce.8843,Indigenous,,N/A,,"Basal, no contextual data",cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8843-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,ignimbrite,N/A,42.42,24.11,5.98,6.2,1,,CE_CB_D4_8843-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8843-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8843-b_th.jpg
ce_cb_d4_8844-a,,Ce.8844,Indigenous,,N/A,,"Basal, no contextual data",cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8844-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,ignimbrite,N/A,30.14,22.11,5.66,3.1,1,,CE_CB_D4_8844-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8844-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8844-a_th.jpg
ce_cb_d4_8844-b,ce_cb_d4_8844-a,Ce.8844,Indigenous,,N/A,,"Basal, no contextual data",cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8844-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,ignimbrite,N/A,30.14,22.11,5.66,3.1,1,,CE_CB_D4_8844-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8844-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8844-b_th.jpg
ce_cb_d4_8848-a,,Ce.8848,Indigenous,,N/A,,"Basal, no contextual data",cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8848-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,ignimbrite,N/A,33.80,24.07,4.81,3.4,1,,CE_CB_D4_8848-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8848-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8848-a_th.jpg
ce_cb_d4_8848-b,ce_cb_d4_8848-a,Ce.8848,Indigenous,,N/A,,"Basal, no contextual data",cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8848-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,ignimbrite,N/A,33.80,24.07,4.81,3.4,1,,CE_CB_D4_8848-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8848-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8848-b_th.jpg
ce_cb_d4_8850-a,,Ce.8850,Indigenous,,N/A,,"Basal, no contextual data",cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8850-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,ignimbrite,N/A,50.13,21.55,5.77,5.0,1,,CE_CB_D4_8850-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8850-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8850-a_th.jpg
ce_cb_d4_8850-b,ce_cb_d4_8850-a,Ce.8850,Indigenous,,N/A,,"Basal, no contextual data",cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8850-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,ignimbrite,N/A,50.13,21.55,5.77,5.0,1,,CE_CB_D4_8850-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8850-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8850-b_th.jpg
ce_cb_d4_8851-a,,Ce.8851,Indigenous,,N/A,,"Basal, no contextual data",cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8851-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,obsidian,N/A,33.05,26.05,5.08,3.3,1,,CE_CB_D4_8851-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8851-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8851-a_th.jpg
ce_cb_d4_8851-b,ce_cb_d4_8851-a,Ce.8851,Indigenous,,N/A,,"Basal, no contextual data",cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8851-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,obsidian,N/A,33.05,26.05,5.08,3.3,1,,CE_CB_D4_8851-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8851-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8851-b_th.jpg
ce_cb_d4_8853-a,,Ce.8853,Indigenous,,N/A,,"Heat treated, no contextual data",cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8853-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,48.85,26.90,7.53,10.5,1,,CE_CB_D4_8853-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8853-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8853-a_th.jpg
ce_cb_d4_8853-b,ce_cb_d4_8853-a,Ce.8853,Indigenous,,N/A,,"Heat treated, no contextual data",cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8853-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,48.85,26.90,7.53,10.5,1,,CE_CB_D4_8853-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8853-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8853-b_th.jpg
ce_cb_d4_8855-a,,Ce.8855,Indigenous,,N/A,,"Heat treated, no contextual data",cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8855-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,35.32,38.44,6.19,10.1,1,,CE_CB_D4_8855-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8855-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8855-a_th.jpg
ce_cb_d4_8855-b,ce_cb_d4_8855-a,Ce.8855,Indigenous,,N/A,,"Heat treated, no contextual data",cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8855-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,35.32,38.44,6.19,10.1,1,,CE_CB_D4_8855-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8855-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8855-b_th.jpg
ce_cb_d4_8858-a,,Ce.8858,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8858-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,53.88,26.48,8.61,12.9,1,,CE_CB_D4_8858-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8858-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8858-a_th.jpg
ce_cb_d4_8858-b,ce_cb_d4_8858-a,Ce.8858,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8858-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,53.88,26.48,8.61,12.9,1,,CE_CB_D4_8858-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8858-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8858-b_th.jpg
ce_cb_d4_8861-a,,Ce.8861,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8861-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,55.19,27.03,9.14,13.1,1,,CE_CB_D4_8861-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8861-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8861-a_th.jpg
ce_cb_d4_8861-b,ce_cb_d4_8861-a,Ce.8861,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8861-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,55.19,27.03,9.14,13.1,1,,CE_CB_D4_8861-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8861-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8861-b_th.jpg
ce_cb_d4_8862-a,,Ce.8862,Indigenous,,N/A,,No contextual data heat treated ?,cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8862-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,biface,cryptocrystalline silicate,N/A,51.59,25.89,8.88,11.2,1,,CE_CB_D4_8862-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8862-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8862-a_th.jpg
ce_cb_d4_8862-b,ce_cb_d4_8862-a,Ce.8862,Indigenous,,N/A,,No contextual data heat treated ?,cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8862-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,biface,cryptocrystalline silicate,N/A,51.59,25.89,8.88,11.2,1,,CE_CB_D4_8862-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8862-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8862-b_th.jpg
ce_cb_d4_8863-a,,Ce.8863,Indigenous,,N/A,,No contextual data heat treated ?,cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8863-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,biface,cryptocrystalline silicate,N/A,39.57,46.50,6.01,12.8,1,,CE_CB_D4_8863-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8863-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8863-a_th.jpg
ce_cb_d4_8863-b,ce_cb_d4_8863-a,Ce.8863,Indigenous,,N/A,,No contextual data heat treated ?,cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8863-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,biface,cryptocrystalline silicate,N/A,39.57,46.50,6.01,12.8,1,,CE_CB_D4_8863-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8863-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8863-b_th.jpg
ce_cb_d4_8864-a,,Ce.8864,Indigenous,,N/A,,"Heat treated, no contextual data",cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8864-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,47.29,20.58,7.73,6.3,1,,CE_CB_D4_8864-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8864-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8864-a_th.jpg
ce_cb_d4_8864-b,ce_cb_d4_8864-a,Ce.8864,Indigenous,,N/A,,"Heat treated, no contextual data",cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8864-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,47.29,20.58,7.73,6.3,1,,CE_CB_D4_8864-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8864-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8864-b_th.jpg
ce_cb_d4_8865-a,,Ce.8865,Indigenous,,N/A,,"Heat treated, no contextual data",cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8865-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,biface,cryptocrystalline silicate,N/A,44.77,30.15,6.89,9.0,1,,CE_CB_D4_8865-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8865-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8865-a_th.jpg
ce_cb_d4_8865-b,ce_cb_d4_8865-a,Ce.8865,Indigenous,,N/A,,"Heat treated, no contextual data",cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8865-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,biface,cryptocrystalline silicate,N/A,44.77,30.15,6.89,9.0,1,,CE_CB_D4_8865-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8865-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8865-b_th.jpg
ce_cb_d4_8866-a,,Ce.8866,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8866-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,51.23,27.36,7.84,11.5,1,,CE_CB_D4_8866-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8866-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8866-a_th.jpg
ce_cb_d4_8866-b,ce_cb_d4_8866-a,Ce.8866,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8866-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,51.23,27.36,7.84,11.5,1,,CE_CB_D4_8866-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8866-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8866-b_th.jpg
ce_cb_d4_8873-a,,Ce.8873,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8873-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,39.18,21.55,5.90,4.2,1,,CE_CB_D4_8873-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8873-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8873-a_th.jpg
ce_cb_d4_8873-b,ce_cb_d4_8873-a,Ce.8873,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8873-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,39.18,21.55,5.90,4.2,1,,CE_CB_D4_8873-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8873-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8873-b_th.jpg
ce_cb_d4_8878-a,,Ce.8878,Indigenous,,N/A,,"Heat treated, no contextual data",cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8878-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,52.38,25.67,8.06,10.8,1,,CE_CB_D4_8878-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8878-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8878-a_th.jpg
ce_cb_d4_8878-b,ce_cb_d4_8878-a,Ce.8878,Indigenous,,N/A,,"Heat treated, no contextual data",cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8878-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,52.38,25.67,8.06,10.8,1,,CE_CB_D4_8878-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8878-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8878-b_th.jpg
ce_cb_d4_8880-a,,Ce.8880,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8880-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,61.53,30.64,8.01,17.3,1,,CE_CB_D4_8880-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8880-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8880-a_th.jpg
ce_cb_d4_8880-b,ce_cb_d4_8880-a,Ce.8880,Indigenous,,N/A,,No contextual data,cultural artifacts; lithics,,,,,,,,,CE_CB_D4_8880-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,4,N/A,N/A,projectile point,cryptocrystalline silicate,N/A,61.53,30.64,8.01,17.3,1,,CE_CB_D4_8880-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_cb_d4_8880-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cb_d4_8880-b_th.jpg
